Iter#        Jbest_Avg       Jtest_Avg 
  8879          0.73208           0.32784       
  8880          0.73208           0.44189       
  8881          0.73208           0.52693       
  8882          0.73208           0.39549       
  8883          0.73208           0.43033       
  8884          0.73208           0.43664       
  8885          0.73208           0.53875       
  8886          0.73208           0.45713       
  8887          0.73208           0.50347       
  8888          0.73208           0.52979       
  8889          0.73208           0.45566       
  8890          0.73208           0.40551       
  8891          0.73208           0.41177       
  8892          0.73208           0.43029       
  8893          0.73208           0.55943       
  8894          0.73208           0.50592       
  8895          0.73208           0.62016       
  8896          0.73210           0.54082       
  8897          0.73210           0.57691       
  8898          0.73210           0.46137       
  8899          0.73210           0.49022       
  8900          0.73210           0.42680       
  8901          0.73210           0.56555       
  8902          0.73210           0.55706       
  8903          0.73210           0.33737       
  8904          0.73210           0.50489       
  8905          0.73210           0.41145       
  8906          0.73210           0.48754       
  8907          0.73210           0.44295       
  8908          0.73210           0.59615       
  8909          0.73210           0.39602       
  8910          0.73210           0.40892       
  8911          0.73210           0.34942       
  8912          0.73210           0.53334       
  8913          0.73210           0.47790       
  8914          0.73210           0.54253       
  8915          0.73210           0.39700       
  8916          0.73210           0.46852       
  8917          0.73210           0.55206       
  8918          0.73210           0.41099       
  8919          0.73210           0.56866       
  8920          0.73210           0.38690       
  8921          0.73210           0.52111       
  8922          0.73210           0.50323       
  8923          0.73210           0.45041       
  8924          0.73210           0.43559       
  8925          0.73210           0.32525       
  8926          0.73210           0.41950       
  8927          0.73210           0.54316       
  8928          0.73210           0.56792       
  8929          0.73210           0.37222       
  8930          0.73210           0.45063       
  8931          0.73210           0.50890       
  8932          0.73210           0.45176       
  8933          0.73210           0.36504       
  8934          0.73210           0.33006       
  8935          0.73210           0.53573       
  8936          0.73210           0.53128       
  8937          0.73210           0.53069       
  8938          0.73210           0.49922       
  8939          0.73210           0.54445       
  8940          0.73210           0.49296       
  8941          0.73210           0.47735       
  8942          0.73210           0.47772       
  8943          0.73210           0.55408       
  8944          0.73210           0.44723       
  8945          0.73210           0.36409       
  8946          0.73210           0.54196       
  8947          0.73210           0.53991       
  8948          0.73210           0.50811       
  8949          0.73210           0.42903       
  8950          0.73210           0.43897       
  8951          0.73210           0.44177       
  8952          0.73210           0.43493       
  8953          0.73210           0.40308       
  8954          0.73210           0.50129       
  8955          0.73210           0.54627       
  8956          0.73210           0.61247       
  8957          0.73210           0.59461       
  8958          0.73210           0.40398       
  8959          0.73210           0.46957       
  8960          0.73210           0.39497       
  8961          0.73210           0.51481       
  8962          0.73210           0.42834       
  8963          0.73210           0.53781       
  8964          0.73210           0.49266       
  8965          0.73210           0.33314       
  8966          0.73210           0.44579       
  8967          0.73210           0.58342       
  8968          0.73210           0.42508       
  8969          0.73210           0.43604       
  8970          0.73210           0.38543       
  8971          0.73210           0.46930       
  8972          0.73210           0.44744       
  8973          0.73210           0.40360       
  8974          0.73210           0.47478       
  8975          0.73210           0.47267       
  8976          0.73210           0.48588       
  8977          0.73216           0.50481       
  8978          0.73216           0.50076       
  8979          0.73216           0.46898       
  8980          0.73216           0.45667       
  8981          0.73216           0.50169       
  8982          0.73216           0.47248       
  8983          0.73216           0.39546       
  8984          0.73216           0.56314       
  8985          0.73216           0.42491       
  8986          0.73216           0.37903       
  8987          0.73216           0.52676       
  8988          0.73216           0.53811       
  8989          0.73216           0.39970       
  8990          0.73216           0.33364       
  8991          0.73216           0.46251       
  8992          0.73216           0.29472       
  8993          0.73216           0.40038       
  8994          0.73216           0.41024       
  8995          0.73216           0.54924       
  8996          0.73216           0.46163       
  8997          0.73216           0.53579       
  8998          0.73216           0.50461       
  8999          0.73216           0.57369       
  9000          0.73216           0.48865       
  9001          0.73216           0.43489       
  9002          0.73216           0.50412       
  9003          0.73216           0.53233       
  9004          0.73216           0.32629       
  9005          0.73216           0.43621       
  9006          0.73216           0.47573       
  9007          0.73216           0.37223       
  9008          0.73216           0.48978       
  9009          0.73216           0.49919       
  9010          0.73216           0.37147       
  9011          0.73216           0.29514       
  9012          0.73216           0.37834       
  9013          0.73216           0.51934       
  9014          0.73216           0.44299       
  9015          0.73216           0.46462       
  9016          0.73216           0.53199       
  9017          0.73216           0.47840       
  9018          0.73216           0.37431       
  9019          0.73216           0.39559       
  9020          0.73216           0.54050       
  9021          0.73216           0.46074       
  9022          0.73216           0.43645       
  9023          0.73216           0.46509       
  9024          0.73216           0.41021       
  9025          0.73216           0.46534       
  9026          0.73216           0.43413       
  9027          0.73216           0.49558       
  9028          0.73216           0.59489       
  9029          0.73216           0.50764       
  9030          0.73216           0.43809       
  9031          0.73216           0.57240       
  9032          0.73216           0.49094       
  9033          0.73216           0.43531       
  9034          0.73216           0.41384       
  9035          0.73216           0.44247       
  9036          0.73216           0.42562       
  9037          0.73216           0.36103       
  9038          0.73216           0.41202       
  9039          0.73216           0.50355       
  9040          0.73216           0.46416       
  9041          0.73216           0.44967       
  9042          0.73216           0.39310       
  9043          0.73216           0.43723       
  9044          0.73216           0.50258       
  9045          0.73216           0.51284       
  9046          0.73216           0.32209       
  9047          0.73216           0.41333       
  9048          0.73216           0.47951       
  9049          0.73216           0.64571       
  9050          0.73216           0.47416       
  9051          0.73216           0.43142       
  9052          0.73216           0.53763       
  9053          0.73216           0.48778       
  9054          0.73216           0.33830       
  9055          0.73216           0.38509       
  9056          0.73216           0.36216       
  9057          0.73216           0.47837       
  9058          0.73216           0.44140       
  9059          0.73221           0.42342       
  9060          0.73221           0.58129       
  9061          0.73221           0.49789       
  9062          0.73221           0.45673       
  9063          0.73221           0.54139       
  9064          0.73221           0.49521       
  9065          0.73221           0.49752       
  9066          0.73221           0.51140       
  9067          0.73221           0.40511       
  9068          0.73221           0.51962       
  9069          0.73221           0.52534       
  9070          0.73221           0.33194       
  9071          0.73221           0.47921       
  9072          0.73221           0.61126       
  9073          0.73221           0.30656       
  9074          0.73221           0.43705       
  9075          0.73221           0.45192       
  9076          0.73221           0.40865       
  9077          0.73221           0.36070       
  9078          0.73221           0.44268       
  9079          0.73221           0.39401       
  9080          0.73221           0.44544       
  9081          0.73221           0.50797       
  9082          0.73222           0.47439       
  9083          0.73222           0.50313       
  9084          0.73222           0.43809       
  9085          0.73222           0.36901       
  9086          0.73222           0.32281       
  9087          0.73222           0.43129       
  9088          0.73222           0.53658       
  9089          0.73222           0.21845       
  9090          0.73222           0.29761       
  9091          0.73222           0.59726       
  9092          0.73222           0.36115       
  9093          0.73222           0.39589       
  9094          0.73222           0.48590       
  9095          0.73222           0.48717       
  9096          0.73222           0.43616       
  9097          0.73222           0.43819       
  9098          0.73222           0.32857       
  9099          0.73222           0.55594       
  9100          0.73222           0.44062       
  9101          0.73222           0.44450       
  9102          0.73222           0.46764       
  9103          0.73222           0.42807       
  9104          0.73222           0.56158       
  9105          0.73222           0.40621       
  9106          0.73222           0.39424       
  9107          0.73222           0.36102       
  9108          0.73222           0.54444       
  9109          0.73222           0.43671       
  9110          0.73222           0.44767       
  9111          0.73222           0.47302       
  9112          0.73222           0.44371       
  9113          0.73222           0.49738       
  9114          0.73222           0.43333       
  9115          0.73222           0.29849       
  9116          0.73222           0.56564       
  9117          0.73222           0.45470       
  9118          0.73222           0.32580       
  9119          0.73222           0.44136       
  9120          0.73222           0.32581       
  9121          0.73222           0.46425       
  9122          0.73222           0.51608       
  9123          0.73222           0.46996       
  9124          0.73222           0.41345       
  9125          0.73222           0.29450       
  9126          0.73222           0.50104       
  9127          0.73222           0.47382       
  9128          0.73222           0.44444       
  9129          0.73222           0.44037       
  9130          0.73222           0.53149       
  9131          0.73222           0.42817       
  9132          0.73222           0.55011       
  9133          0.73222           0.38803       
  9134          0.73222           0.45948       
  9135          0.73222           0.44013       
  9136          0.73222           0.47629       
  9137          0.73222           0.37978       
  9138          0.73222           0.38252       
  9139          0.73222           0.57124       
  9140          0.73222           0.46236       
  9141          0.73222           0.43070       
  9142          0.73222           0.40882       
  9143          0.73222           0.39575       
  9144          0.73222           0.40512       
  9145          0.73222           0.50186       
  9146          0.73222           0.55650       
  9147          0.73222           0.40983       
  9148          0.73222           0.32607       
  9149          0.73222           0.52647       
  9150          0.73222           0.55249       
  9151          0.73222           0.36097       
  9152          0.73222           0.53038       
  9153          0.73222           0.47324       
  9154          0.73222           0.58435       
  9155          0.73222           0.51457       
  9156          0.73222           0.56947       
  9157          0.73222           0.48181       
  9158          0.73222           0.49717       
  9159          0.73222           0.44253       
  9160          0.73222           0.51072       
  9161          0.73222           0.54550       
  9162          0.73222           0.39757       
  9163          0.73222           0.39826       
  9164          0.73222           0.54222       
  9165          0.73222           0.46403       
  9166          0.73222           0.42003       
  9167          0.73222           0.27171       
  9168          0.73222           0.47533       
  9169          0.73222           0.56478       
  9170          0.73222           0.39698       
  9171          0.73222           0.38450       
  9172          0.73222           0.45081       
  9173          0.73222           0.43425       
  9174          0.73222           0.43351       
  9175          0.73222           0.45757       
  9176          0.73222           0.48716       
  9177          0.73222           0.46764       
  9178          0.73222           0.40011       
  9179          0.73222           0.46697       
  9180          0.73222           0.52131       
  9181          0.73222           0.39120       
  9182          0.73222           0.53456       
  9183          0.73222           0.53914       
  9184          0.73222           0.57921       
  9185          0.73222           0.47096       
  9186          0.73222           0.48942       
  9187          0.73222           0.64976       
  9188          0.73222           0.45794       
  9189          0.73222           0.53498       
  9190          0.73222           0.42053       
  9191          0.73222           0.55914       
  9192          0.73222           0.45636       
  9193          0.73222           0.41310       
  9194          0.73222           0.50079       
  9195          0.73222           0.45492       
  9196          0.73222           0.50297       
  9197          0.73222           0.42572       
  9198          0.73222           0.37136       
  9199          0.73222           0.50470       
  9200          0.73222           0.46780       
  9201          0.73222           0.47682       
  9202          0.73222           0.32848       
  9203          0.73222           0.49924       
  9204          0.73222           0.53227       
  9205          0.73222           0.39066       
  9206          0.73222           0.40611       
  9207          0.73222           0.46453       
  9208          0.73222           0.56295       
  9209          0.73222           0.43428       
  9210          0.73222           0.45087       
  9211          0.73222           0.36371       
  9212          0.73222           0.45031       
  9213          0.73222           0.30224       
  9214          0.73222           0.49654       
  9215          0.73222           0.45956       
  9216          0.73222           0.47959       
  9217          0.73222           0.40643       
  9218          0.73222           0.44164       
  9219          0.73222           0.47103       
  9220          0.73222           0.50191       
  9221          0.73222           0.47653       
  9222          0.73222           0.56923       
  9223          0.73222           0.44617       
  9224          0.73222           0.51091       
  9225          0.73222           0.40974       
  9226          0.73222           0.42863       
  9227          0.73222           0.49907       
  9228          0.73222           0.54867       
  9229          0.73222           0.44057       
  9230          0.73222           0.33907       
  9231          0.73222           0.55340       
  9232          0.73222           0.43286       
  9233          0.73222           0.40095       
  9234          0.73222           0.63720       
  9235          0.73222           0.44457       
  9236          0.73222           0.56170       
  9237          0.73222           0.46953       
  9238          0.73222           0.43371       
  9239          0.73222           0.48264       
  9240          0.73222           0.43924       
  9241          0.73222           0.46966       
  9242          0.73222           0.46134       
  9243          0.73222           0.52613       
  9244          0.73222           0.51798       
  9245          0.73222           0.64721       
  9246          0.73222           0.54982       
  9247          0.73222           0.45845       
  9248          0.73222           0.33593       
  9249          0.73222           0.44067       
  9250          0.73222           0.53762       
  9251          0.73222           0.43194       
  9252          0.73222           0.45693       
  9253          0.73222           0.43362       
  9254          0.73222           0.50530       
  9255          0.73222           0.54778       
  9256          0.73222           0.45462       
  9257          0.73222           0.43989       
  9258          0.73222           0.47561       
  9259          0.73222           0.43425       
  9260          0.73222           0.46203       
  9261          0.73222           0.37412       
  9262          0.73222           0.37030       
  9263          0.73222           0.48803       
  9264          0.73222           0.54386       
  9265          0.73222           0.37513       
  9266          0.73222           0.46705       
  9267          0.73222           0.49688       
  9268          0.73222           0.44043       
  9269          0.73222           0.52050       
  9270          0.73222           0.59298       
  9271          0.73222           0.40455       
  9272          0.73222           0.50874       
  9273          0.73222           0.55209       
  9274          0.73222           0.50095       
  9275          0.73222           0.42956       
  9276          0.73222           0.49535       
  9277          0.73222           0.49951       
  9278          0.73222           0.36767       
  9279          0.73222           0.55165       
  9280          0.73222           0.60340       
  9281          0.73222           0.47431       
  9282          0.73222           0.55829       
  9283          0.73222           0.44266       
  9284          0.73222           0.47739       
  9285          0.73222           0.40621       
  9286          0.73222           0.48732       
  9287          0.73222           0.35143       
  9288          0.73222           0.43028       
  9289          0.73222           0.56449       
  9290          0.73222           0.56539       
  9291          0.73222           0.53576       
  9292          0.73222           0.57142       
  9293          0.73222           0.53907       
  9294          0.73222           0.41513       
  9295          0.73222           0.33754       
  9296          0.73222           0.47297       
  9297          0.73222           0.46446       
  9298          0.73222           0.48118       
  9299          0.73222           0.48278       
  9300          0.73222           0.33656       
  9301          0.73222           0.34780       
  9302          0.73222           0.41954       
  9303          0.73222           0.54842       
  9304          0.73222           0.50069       
  9305          0.73222           0.52144       
  9306          0.73222           0.43981       
  9307          0.73222           0.37249       
  9308          0.73223           0.47498       
  9309          0.73223           0.36773       
  9310          0.73223           0.43708       
  9311          0.73223           0.42267       
  9312          0.73223           0.45473       
  9313          0.73224           0.50734       
  9314          0.73224           0.47631       
  9315          0.73224           0.53136       
  9316          0.73224           0.46526       
  9317          0.73224           0.49199       
  9318          0.73224           0.41494       
  9319          0.73224           0.41384       
  9320          0.73224           0.49136       
  9321          0.73224           0.35967       
  9322          0.73224           0.51440       
  9323          0.73224           0.48208       
  9324          0.73224           0.32456       
  9325          0.73224           0.46398       
  9326          0.73224           0.57640       
  9327          0.73224           0.49989       
  9328          0.73224           0.47198       
  9329          0.73224           0.56884       
  9330          0.73224           0.42757       
  9331          0.73224           0.43860       
  9332          0.73224           0.53353       
  9333          0.73224           0.40019       
  9334          0.73224           0.50584       
  9335          0.73224           0.49744       
  9336          0.73224           0.49965       
  9337          0.73224           0.53412       
  9338          0.73224           0.51030       
  9339          0.73224           0.40834       
  9340          0.73224           0.58315       
  9341          0.73224           0.50890       
  9342          0.73224           0.42437       
  9343          0.73224           0.43848       
  9344          0.73224           0.48835       
  9345          0.73224           0.57168       
  9346          0.73224           0.39170       
  9347          0.73224           0.44066       
  9348          0.73224           0.45242       
  9349          0.73224           0.47417       
  9350          0.73224           0.40490       
  9351          0.73224           0.49756       
  9352          0.73224           0.47855       
  9353          0.73224           0.47674       
  9354          0.73224           0.51260       
  9355          0.73224           0.39288       
  9356          0.73224           0.43400       
  9357          0.73224           0.35817       
  9358          0.73224           0.52426       
  9359          0.73224           0.52135       
  9360          0.73224           0.41406       
  9361          0.73224           0.47237       
  9362          0.73224           0.43756       
  9363          0.73224           0.54004       
  9364          0.73224           0.50413       
  9365          0.73224           0.46930       
  9366          0.73224           0.44284       
  9367          0.73224           0.39122       
  9368          0.73224           0.43529       
  9369          0.73224           0.44266       
  9370          0.73224           0.50479       
  9371          0.73224           0.51791       
  9372          0.73224           0.39451       
  9373          0.73224           0.49863       
  9374          0.73224           0.48782       
  9375          0.73224           0.55753       
  9376          0.73224           0.47797       
  9377          0.73224           0.43846       
  9378          0.73224           0.40872       
  9379          0.73224           0.61226       
  9380          0.73224           0.40310       
  9381          0.73224           0.46449       
  9382          0.73224           0.43722       
  9383          0.73224           0.42686       
  9384          0.73224           0.32974       
  9385          0.73224           0.59741       
  9386          0.73224           0.46811       
  9387          0.73224           0.46585       
  9388          0.73224           0.42364       
  9389          0.73224           0.57409       
  9390          0.73224           0.36884       
  9391          0.73224           0.51600       
  9392          0.73224           0.46280       
  9393          0.73224           0.48213       
  9394          0.73224           0.47462       
  9395          0.73224           0.49402       
  9396          0.73224           0.62003       
  9397          0.73224           0.52071       
  9398          0.73224           0.51429       
  9399          0.73224           0.40340       
  9400          0.73224           0.39669       
  9401          0.73224           0.36283       
  9402          0.73224           0.47706       
  9403          0.73224           0.47152       
  9404          0.73224           0.47184       
  9405          0.73224           0.46993       
  9406          0.73224           0.46123       
  9407          0.73224           0.56617       
  9408          0.73224           0.53698       
  9409          0.73224           0.52503       
  9410          0.73224           0.42394       
  9411          0.73224           0.54965       
  9412          0.73224           0.41110       
  9413          0.73224           0.26793       
  9414          0.73224           0.54493       
  9415          0.73224           0.40514       
  9416          0.73224           0.36206       
  9417          0.73224           0.52587       
  9418          0.73224           0.46376       
  9419          0.73224           0.47391       
  9420          0.73224           0.61295       
  9421          0.73224           0.42614       
  9422          0.73224           0.46944       
  9423          0.73224           0.47059       
  9424          0.73224           0.52803       
  9425          0.73224           0.43313       
  9426          0.73224           0.46023       
  9427          0.73224           0.39249       
  9428          0.73224           0.55128       
  9429          0.73224           0.42830       
  9430          0.73224           0.45625       
  9431          0.73224           0.32689       
  9432          0.73224           0.38088       
  9433          0.73224           0.45592       
  9434          0.73224           0.56927       
  9435          0.73224           0.48293       
  9436          0.73224           0.46353       
  9437          0.73224           0.46101       
  9438          0.73224           0.57508       
  9439          0.73224           0.46276       
  9440          0.73224           0.49817       
  9441          0.73224           0.53865       
  9442          0.73224           0.41337       
  9443          0.73224           0.40975       
  9444          0.73224           0.29427       
  9445          0.73224           0.46062       
  9446          0.73224           0.42931       
  9447          0.73224           0.43242       
  9448          0.73224           0.35720       
  9449          0.73224           0.53957       
  9450          0.73224           0.53313       
  9451          0.73224           0.40606       
  9452          0.73224           0.49611       
  9453          0.73224           0.35112       
  9454          0.73224           0.46510       
  9455          0.73224           0.50009       
  9456          0.73224           0.35841       
  9457          0.73224           0.57682       
  9458          0.73224           0.54695       
  9459          0.73224           0.46583       
  9460          0.73224           0.40740       
  9461          0.73224           0.51652       
  9462          0.73224           0.36766       
  9463          0.73224           0.50976       
  9464          0.73224           0.45308       
  9465          0.73224           0.53207       
  9466          0.73224           0.40148       
  9467          0.73224           0.42938       
  9468          0.73224           0.47999       
  9469          0.73224           0.40278       
  9470          0.73224           0.53673       
  9471          0.73224           0.46108       
  9472          0.73224           0.40729       
  9473          0.73224           0.41221       
  9474          0.73224           0.36490       
  9475          0.73224           0.46998       
  9476          0.73224           0.47350       
  9477          0.73224           0.33113       
  9478          0.73224           0.53153       
  9479          0.73224           0.46846       
  9480          0.73224           0.49961       
  9481          0.73224           0.50069       
  9482          0.73224           0.52775       
  9483          0.73224           0.52687       
  9484          0.73224           0.39615       
  9485          0.73224           0.47410       
  9486          0.73224           0.55974       
  9487          0.73224           0.47310       
  9488          0.73224           0.50150       
  9489          0.73224           0.38623       
  9490          0.73224           0.43178       
  9491          0.73224           0.54697       
  9492          0.73224           0.48193       
  9493          0.73224           0.47416       
  9494          0.73224           0.40693       
  9495          0.73224           0.35747       
  9496          0.73224           0.53181       
  9497          0.73224           0.44525       
  9498          0.73224           0.47435       
  9499          0.73224           0.56128       
  9500          0.73224           0.42720       
  9501          0.73224           0.47564       
  9502          0.73224           0.46525       
  9503          0.73224           0.38442       
  9504          0.73224           0.47155       
  9505          0.73224           0.43540       
  9506          0.73224           0.48821       
  9507          0.73224           0.49562       
  9508          0.73224           0.47207       
  9509          0.73224           0.27115       
  9510          0.73224           0.43122       
  9511          0.73224           0.28924       
  9512          0.73224           0.52506       
  9513          0.73224           0.48862       
  9514          0.73224           0.57838       
  9515          0.73224           0.39490       
  9516          0.73224           0.47040       
  9517          0.73224           0.36799       
  9518          0.73224           0.47435       
  9519          0.73224           0.35799       
  9520          0.73224           0.40322       
  9521          0.73224           0.47011       
  9522          0.73224           0.43182       
  9523          0.73224           0.47396       
  9524          0.73224           0.55102       
  9525          0.73224           0.53354       
  9526          0.73224           0.56213       
  9527          0.73224           0.37992       
  9528          0.73228           0.44202       
  9529          0.73228           0.42769       
  9530          0.73228           0.35864       
  9531          0.73228           0.41613       
  9532          0.73228           0.41060       
  9533          0.73228           0.47889       
  9534          0.73228           0.53776       
  9535          0.73228           0.49749       
  9536          0.73228           0.38919       
  9537          0.73228           0.59910       
  9538          0.73228           0.49621       
  9539          0.73228           0.47123       
  9540          0.73228           0.49080       
  9541          0.73228           0.51387       
  9542          0.73228           0.44526       
  9543          0.73228           0.47249       
  9544          0.73228           0.41475       
  9545          0.73228           0.43330       
  9546          0.73228           0.42508       
  9547          0.73228           0.35744       
  9548          0.73228           0.53986       
  9549          0.73228           0.53004       
  9550          0.73228           0.50296       
  9551          0.73228           0.49758       
  9552          0.73228           0.46691       
  9553          0.73228           0.43702       
  9554          0.73228           0.48023       
  9555          0.73228           0.44634       
  9556          0.73228           0.51446       
  9557          0.73228           0.47887       
  9558          0.73228           0.43930       
  9559          0.73228           0.40277       
  9560          0.73228           0.40249       
  9561          0.73228           0.40227       
  9562          0.73228           0.43669       
  9563          0.73228           0.32709       
  9564          0.73228           0.50104       
  9565          0.73228           0.36375       
  9566          0.73228           0.36958       
  9567          0.73228           0.46623       
  9568          0.73228           0.52962       
  9569          0.73228           0.46587       
  9570          0.73228           0.40882       
  9571          0.73228           0.42559       
  9572          0.73228           0.57838       
  9573          0.73228           0.42318       
  9574          0.73228           0.30538       
  9575          0.73228           0.41381       
  9576          0.73228           0.44144       
  9577          0.73228           0.42996       
  9578          0.73228           0.47393       
  9579          0.73228           0.47515       
  9580          0.73228           0.50897       
  9581          0.73228           0.39339       
  9582          0.73228           0.47943       
  9583          0.73228           0.56795       
  9584          0.73228           0.47350       
  9585          0.73228           0.50031       
  9586          0.73228           0.36761       
  9587          0.73228           0.32472       
  9588          0.73228           0.45689       
  9589          0.73228           0.33575       
  9590          0.73228           0.37056       
  9591          0.73228           0.32037       
  9592          0.73228           0.48437       
  9593          0.73228           0.56582       
  9594          0.73228           0.43579       
  9595          0.73228           0.46670       
  9596          0.73228           0.46798       
  9597          0.73228           0.39913       
  9598          0.73228           0.54940       
  9599          0.73228           0.50315       
  9600          0.73228           0.52461       
  9601          0.73228           0.49510       
  9602          0.73228           0.48897       
  9603          0.73228           0.54744       
  9604          0.73228           0.46542       
  9605          0.73228           0.61287       
  9606          0.73228           0.47865       
  9607          0.73228           0.57073       
  9608          0.73228           0.32731       
  9609          0.73228           0.42926       
  9610          0.73228           0.43173       
  9611          0.73228           0.45925       
  9612          0.73228           0.47522       
  9613          0.73228           0.50574       
  9614          0.73228           0.40134       
  9615          0.73228           0.43365       
  9616          0.73228           0.47412       
  9617          0.73228           0.41161       
  9618          0.73228           0.42560       
  9619          0.73228           0.46902       
  9620          0.73228           0.50665       
  9621          0.73228           0.38898       
  9622          0.73228           0.56343       
  9623          0.73228           0.41058       
  9624          0.73228           0.47977       
  9625          0.73228           0.42435       
  9626          0.73228           0.40589       
  9627          0.73228           0.37448       
  9628          0.73228           0.56354       
  9629          0.73228           0.45721       
  9630          0.73228           0.51983       
  9631          0.73228           0.39621       
  9632          0.73228           0.49832       
  9633          0.73228           0.49590       
  9634          0.73228           0.37182       
  9635          0.73228           0.52936       
  9636          0.73228           0.46791       
  9637          0.73228           0.32932       
  9638          0.73228           0.42174       
  9639          0.73228           0.50284       
  9640          0.73228           0.44163       
  9641          0.73228           0.51735       
  9642          0.73228           0.39459       
  9643          0.73228           0.49072       
  9644          0.73228           0.53461       
  9645          0.73228           0.41273       
  9646          0.73228           0.57417       
  9647          0.73228           0.39751       
  9648          0.73228           0.46028       
  9649          0.73228           0.55851       
  9650          0.73228           0.45644       
  9651          0.73228           0.50614       
  9652          0.73228           0.32340       
  9653          0.73228           0.44084       
  9654          0.73228           0.42887       
  9655          0.73228           0.33159       
  9656          0.73228           0.40553       
  9657          0.73228           0.60855       
  9658          0.73228           0.44113       
  9659          0.73228           0.30494       
  9660          0.73228           0.47202       
  9661          0.73228           0.51165       
  9662          0.73228           0.39696       
  9663          0.73228           0.48730       
  9664          0.73228           0.40519       
  9665          0.73228           0.39996       
  9666          0.73228           0.52319       
  9667          0.73228           0.42858       
  9668          0.73228           0.54199       
  9669          0.73228           0.45619       
  9670          0.73228           0.32525       
  9671          0.73228           0.31853       
  9672          0.73228           0.46181       
  9673          0.73228           0.35480       
  9674          0.73228           0.35924       
  9675          0.73228           0.46284       
  9676          0.73228           0.36729       
  9677          0.73228           0.51055       
  9678          0.73228           0.47129       
  9679          0.73228           0.50178       
  9680          0.73228           0.50444       
  9681          0.73228           0.53164       
  9682          0.73228           0.46599       
  9683          0.73228           0.47011       
  9684          0.73228           0.50416       
  9685          0.73228           0.48774       
  9686          0.73228           0.48846       
  9687          0.73228           0.48212       
  9688          0.73228           0.57750       
  9689          0.73228           0.41943       
  9690          0.73228           0.35758       
  9691          0.73228           0.45492       
  9692          0.73228           0.50732       
  9693          0.73228           0.53533       
  9694          0.73228           0.50165       
  9695          0.73228           0.38161       
  9696          0.73228           0.47082       
  9697          0.73228           0.48514       
  9698          0.73228           0.40084       
  9699          0.73229           0.48187       
  9700          0.73229           0.43652       
  9701          0.73229           0.41965       
  9702          0.73229           0.36538       
  9703          0.73229           0.44084       
  9704          0.73229           0.28998       
  9705          0.73229           0.35640       
  9706          0.73229           0.42936       
  9707          0.73229           0.46923       
  9708          0.73229           0.50926       
  9709          0.73229           0.45244       
  9710          0.73229           0.46631       
  9711          0.73229           0.46966       
  9712          0.73229           0.50989       
  9713          0.73229           0.49598       
  9714          0.73229           0.47529       
  9715          0.73229           0.33103       
  9716          0.73229           0.37304       
  9717          0.73229           0.44028       
  9718          0.73229           0.43798       
  9719          0.73229           0.53582       
  9720          0.73229           0.43774       
  9721          0.73229           0.46232       
  9722          0.73229           0.36297       
  9723          0.73229           0.42463       
  9724          0.73229           0.53368       
  9725          0.73229           0.42036       
  9726          0.73229           0.52108       
  9727          0.73229           0.46032       
  9728          0.73229           0.36736       
  9729          0.73229           0.47732       
  9730          0.73229           0.51554       
  9731          0.73229           0.60220       
  9732          0.73229           0.53755       
  9733          0.73229           0.43409       
  9734          0.73229           0.56018       
  9735          0.73229           0.45089       
  9736          0.73229           0.37992       
  9737          0.73229           0.33841       
  9738          0.73229           0.47483       
  9739          0.73229           0.53445       
  9740          0.73230           0.50219       
  9741          0.73230           0.46854       
  9742          0.73230           0.39370       
  9743          0.73230           0.46790       
  9744          0.73230           0.50269       
  9745          0.73230           0.46983       
  9746          0.73230           0.41262       
  9747          0.73230           0.47908       
  9748          0.73230           0.36134       
  9749          0.73230           0.40509       
  9750          0.73230           0.36675       
  9751          0.73230           0.47210       
  9752          0.73230           0.53658       
  9753          0.73230           0.41525       
  9754          0.73230           0.41679       
  9755          0.73230           0.52076       
  9756          0.73230           0.42395       
  9757          0.73230           0.51521       
  9758          0.73230           0.42821       
  9759          0.73230           0.47573       
  9760          0.73230           0.45890       
  9761          0.73230           0.38135       
  9762          0.73230           0.43845       
  9763          0.73230           0.41800       
  9764          0.73230           0.40315       
  9765          0.73230           0.46437       
  9766          0.73231           0.48984       
  9767          0.73231           0.52606       
  9768          0.73231           0.45466       
  9769          0.73231           0.43728       
  9770          0.73231           0.43506       
  9771          0.73231           0.44271       
  9772          0.73231           0.46957       
  9773          0.73231           0.44481       
  9774          0.73231           0.50303       
  9775          0.73231           0.45295       
  9776          0.73231           0.46389       
  9777          0.73231           0.39740       
  9778          0.73231           0.42500       
  9779          0.73231           0.34697       
  9780          0.73231           0.32783       
  9781          0.73231           0.47138       
  9782          0.73231           0.42529       
  9783          0.73231           0.48626       
  9784          0.73231           0.56366       
  9785          0.73231           0.45678       
  9786          0.73231           0.41781       
  9787          0.73231           0.46486       
  9788          0.73231           0.33648       
  9789          0.73231           0.51493       
  9790          0.73231           0.45193       
  9791          0.73231           0.33073       
  9792          0.73231           0.30257       
  9793          0.73231           0.37692       
  9794          0.73231           0.47538       
  9795          0.73231           0.39430       
  9796          0.73231           0.40450       
  9797          0.73231           0.43064       
